2022-01-13 12:09:11,590-INFO:epoch: 3, batch_id: 15600, loss is: [4.011961], acc is: [0.21875]
2022-01-13 12:10:32,870-INFO:epoch: 3, batch_id: 15800, loss is: [4.0732], acc is: [0.265625]
2022-01-13 12:11:53,716-INFO:epoch: 3, batch_id: 16000, loss is: [3.4349859], acc is: [0.28125]
2022-01-13 12:13:16,292-INFO:epoch: 3, batch_id: 16200, loss is: [3.5942893], acc is: [0.28125]
2022-01-13 12:14:37,212-INFO:epoch: 3, batch_id: 16400, loss is: [3.3456059], acc is: [0.3125]
2022-01-13 12:15:58,808-INFO:epoch: 3, batch_id: 16600, loss is: [4.1246557], acc is: [0.1875]
2022-01-13 12:17:20,113-INFO:epoch: 3, batch_id: 16800, loss is: [3.0698037], acc is: [0.328125]
2022-01-13 12:18:44,420-INFO:epoch: 3, batch_id: 17000, loss is: [3.351418], acc is: [0.296875]
2022-01-13 12:20:09,612-INFO:epoch: 3, batch_id: 17200, loss is: [3.5136673], acc is: [0.3125]
2022-01-13 12:21:30,814-INFO:epoch: 3, batch_id: 17400, loss is: [3.43652], acc is: [0.296875]
2022-01-13 12:22:51,912-INFO:epoch: 3, batch_id: 17600, loss is: [3.6288338], acc is: [0.234375]
2022-01-13 12:24:13,304-INFO:epoch: 3, batch_id: 17800, loss is: [3.4271426], acc is: [0.28125]
2022-01-13 12:25:35,014-INFO:epoch: 3, batch_id: 18000, loss is: [3.471447], acc is: [0.28125]
2022-01-13 12:26:57,358-INFO:epoch: 3, batch_id: 18200, loss is: [3.6318388], acc is: [0.28125]
2022-01-13 12:28:19,706-INFO:epoch: 3, batch_id: 18400, loss is: [4.1718025], acc is: [0.15625]
2022-01-13 12:29:41,438-INFO:epoch: 3, batch_id: 18600, loss is: [3.4187398], acc is: [0.328125]
2022-01-13 12:31:04,147-INFO:epoch: 3, batch_id: 18800, loss is: [3.8803134], acc is: [0.265625]
2022-01-13 12:32:24,910-INFO:epoch: 3, batch_id: 19000, loss is: [4.2389393], acc is: [0.1875]
